[17:23:28] [main/INFO]: ModLauncher running: args [--username, Pepe, --version, 1.18.2-forge-40.1.0, --gameDir, C:\Users\jeymar.vega\AppData\Roaming\.minecraft, --assetsDir, C:\Users\jeymar.vega\AppData\Roaming\.minecraft\assets, --assetIndex, 1.18, --uuid, 62ea431809fa4044a73e7b5cce0eb269, --accessToken, ????????, --clientId, ${clientid}, --xuid, ${auth_xuid}, --userType, mojang, --versionType, release, --width, 925, --height, 530, --launchTarget, forgeclient, --fml.forgeVersion, 40.1.0, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914]
[17:23:28] [main/INFO]: ModLauncher 9.1.3+9.1.3+main.9b69c82a starting: java version 17.0.1 by Microsoft
[17:23:28] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/jeymar.vega/AppData/Roaming/.minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2314!/ Service=ModLauncher Env=CLIENT
[17:23:29] [main/INFO]: Found mod file alexsmobs-1.18.6.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file balm-3.2.0+0.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file carryon-1.18.2-1.17.0.8 (1).jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file ChiselsBits-forge-1.18.2-1.2.114-universal.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file citadel-1.11.3-1.18.2.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file comforts-forge-1.18.2-5.0.0.4.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file corpse-1.18.2-1.0.1.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file CreativeCore_FORGE_v2.6.12_mc1.18.2.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file EasierSleeping-1.18.2-2.1.0.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file FarmersDelight-1.18.2-1.1.2.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file InventoryHud_[1.18].forge-3.4.4.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file inventorysorter-1.18-19.0.0.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file Jade-1.18.2-forge-5.2.3.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file jei-1.18.2-9.7.2.259.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file journeymap-1.18.2-5.8.5-forge.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file Oh_The_Biomes_You'll_Go-forge-1.18.2-1.4.4.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file PlayerRevive_FORGE_v2.0.9_mc1.18.2.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file reap-1.18.2-1.0.0.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file sophisticatedbackpacks-1.18.2-3.18.24.704.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file sophisticatedcore-1.18.2-0.5.9.115.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file TerraBlender-forge-1.18.2-1.1.0.102.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file trashslot-forge-1.18.1-11.0.2.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file veinmining-forge-1.18.2-0.20.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file walljump-forge-1.18.1-1.3.7.jar of type MOD with locator {mods folder locator at C:\Users\jeymar.vega\AppData\Roaming\.minecraft\mods}
[17:23:29] [main/INFO]: Found mod file fmlcore-1.18.2-40.1.0.jar of type LIBRARY with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7577b641
[17:23:29] [main/INFO]: Found mod file javafmllanguage-1.18.2-40.1.0.jar of type LANGPROVIDER with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7577b641
[17:23:29] [main/INFO]: Found mod file mclanguage-1.18.2-40.1.0.jar of type LANGPROVIDER with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7577b641
[17:23:29] [main/INFO]: Found mod file client-1.18.2-20220404.173914-srg.jar of type MOD with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7577b641
[17:23:29] [main/INFO]: Found mod file forge-1.18.2-40.1.0-universal.jar of type MOD with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@7577b641
[17:23:30] [main/INFO]: Compatibility level set to JAVA_17
[17:23:30] [main/INFO]: Launching target 'forgeclient' with arguments [--version, 1.18.2-forge-40.1.0, --gameDir, C:\Users\jeymar.vega\AppData\Roaming\.minecraft, --assetsDir, C:\Users\jeymar.vega\AppData\Roaming\.minecraft\assets, --uuid, 62ea431809fa4044a73e7b5cce0eb269, --username, Pepe, --assetIndex, 1.18, --accessToken, ????????, --clientId, ${clientid}, --xuid, ${auth_xuid}, --userType, mojang, --versionType, release, --width, 925, --height, 530]
[17:23:35] [Render thread/WARN]: Assets URL 'union:/C:/Users/jeymar.vega/AppData/Roaming/.minecraft/libraries/net/minecraft/client/1.18.2-20220404.173914/client-1.18.2-20220404.173914-srg.jar%2377!/assets/.mcassetsroot' uses unexpected schema
[17:23:35] [Render thread/WARN]: Assets URL 'union:/C:/Users/jeymar.vega/AppData/Roaming/.minecraft/libraries/net/minecraft/client/1.18.2-20220404.173914/client-1.18.2-20220404.173914-srg.jar%2377!/data/.mcassetsroot' uses unexpected schema
[17:23:35] [Render thread/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[17:23:35] [Render thread/INFO]: Setting user: Pepe
[17:23:36] [Render thread/INFO]: Backend library: LWJGL version 3.2.2 SNAPSHOT
[17:23:38] [modloading-worker-0/INFO]: Forge mod loading, version 40.1.0, for MC 1.18.2 with MCP 20220404.173914
[17:23:38] [modloading-worker-0/INFO]: MinecraftForge v40.1.0 Initialized
[17:23:38] [modloading-worker-0/INFO]: Loaded block entity configuration.
[17:23:38] [modloading-worker-0/INFO]: Loaded block configuration.
[17:23:38] [modloading-worker-0/INFO]: Loaded chisel mode group configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded chisel mode configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded container type configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded item group configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded item configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded metadata key configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded model property configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded modification operation configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded modification operation group configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded pattern placement type configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded recipe serializer configuration.
[17:23:39] [modloading-worker-0/INFO]: Loaded tag configuration.
[17:23:39] [modloading-worker-0/INFO]: Found and loaded ChiselsAndBits plugin: jei
[17:23:39] [modloading-worker-0/INFO]: Loaded JEI Compatibility configuration
[17:23:42] [Render thread/INFO]: Registering recipe types.
[17:23:42] [Render thread/WARN]: defineId called for: class com.github.alexthe666.alexsmobs.entity.EntityLeafcutterAnt from class com.github.alexthe666.alexsmobs.entity.EntityDevilsHolePupfish
[17:23:42] [Render thread/WARN]: defineId called for: class com.github.alexthe666.alexsmobs.entity.EntityMantisShrimp from class com.github.alexthe666.alexsmobs.entity.EntitySkelewag
[17:23:43] [Render thread/INFO]: loaded in block colorizer
[17:23:43] [Render thread/INFO]: Setting up client reloading resource manager.
[17:23:43] [Render thread/INFO]: loaded in item colorizer
[17:23:43] [Render thread/INFO]: "C:\Users\jeymar.vega\AppData\Roaming\.minecraft\config\byg\growing-patterns.json5" was read.
[17:23:43] [Render thread/INFO]: Narrator library for x64 successfully loaded
[17:23:44] [Render thread/INFO]: Reloading ResourceManager: Default, Mod Resources
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.armHalign was corrected from null to its default, MIDDLE. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.xArmPos was corrected from null to its default, 0. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.yArmPos was corrected from null to its default, 70. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.potValign was corrected from null to its default, TOP. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.potHalign was corrected from null to its default, LEFT. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.xPotionPos was corrected from null to its default, 20. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.yPotionPos was corrected from null to its default, 20. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.helmPosX was corrected from null to its default, 103. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.helmPosY was corrected from null to its default, 54. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.chestPosX was corrected from null to its default, 103. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.chestPosY was corrected from null to its default, 37. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.legPosX was corrected from null to its default, -103. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.legPosY was corrected from null to its default, 54. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.bootPosX was corrected from null to its default, -103. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.bootPosY was corrected from null to its default, 37. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.mainPosX was corrected from null to its default, 103. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.mainPosY was corrected from null to its default, 71. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.offPosX was corrected from null to its default, -103. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.offPosY was corrected from null to its default, 71. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.arrPosX was corrected from null to its default, 103. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.arrPosY was corrected from null to its default, 20. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.invPosX was corrected from null to its default, -103. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.invPosY was corrected from null to its default, 20. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.helmHal was corrected from null to its default, MIDDLE. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.helmVal was corrected from null to its default, BOTTOM. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.chestHal was corrected from null to its default, MIDDLE. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.chestVal was corrected from null to its default, BOTTOM. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.legHal was corrected from null to its default, MIDDLE. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.legVal was corrected from null to its default, BOTTOM. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.bootHal was corrected from null to its default, MIDDLE. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.bootVal was corrected from null to its default, BOTTOM. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.mainHal was corrected from null to its default, MIDDLE. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.mainVal was corrected from null to its default, BOTTOM. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.offHal was corrected from null to its default, MIDDLE. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.offVal was corrected from null to its default, BOTTOM. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.arrHal was corrected from null to its default, MIDDLE. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.arrVal was corrected from null to its default, BOTTOM. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.invHal was corrected from null to its default, MIDDLE. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key positions.invVal was corrected from null to its default, BOTTOM. 
[17:23:44] [modloading-worker-0/WARN]: Configuration file C:\Users\jeymar.vega\AppData\Roaming\.minecraft\config\carryon-client.toml is not correct. Correcting
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.facePlayer was corrected from null to its default, false. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.renderArms was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key modeloverrides was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key modeloverrides.overrides was corrected from null to its default, [minecraft:hopper->(block)minecraft:hopper, minecraft:comparator->(block)minecraft:comparator, minecraft:repeater->(block)minecraft:repeater, minecraft:cauldron->(block)minecraft:cauldron, minecraft:brewing_stand->(item)minecraft:brewing_stand, minecraft:flower_pot->(block)minecraft:flower_pot, minecraft:sugar_cane->(block)minecraft:sugar_cane, minecraft:redstone_wire->(item)minecraft:redstone, animania:block_nest->(block)animania:block_nest, animania:cheese_mold;0->(block)animania:cheese_mold;0, animania:cheese_mold;1->(block)animania:cheese_mold;1, animania:cheese_mold;2->(block)animania:cheese_mold;2, animania:cheese_mold;3->(block)animania:cheese_mold;3, animania:cheese_mold;4->(block)animania:cheese_mold;4, animania:cheese_mold;5->(block)animania:cheese_mold;5, animania:cheese_mold;6->(block)animania:cheese_mold;6, animania:cheese_mold;7->(block)animania:cheese_mold;7, animania:cheese_mold;8->(block)animania:cheese_mold;8, animania:cheese_mold;9->(block)animania:cheese_mold;9, animania:cheese_mold;10->(block)animania:cheese_mold;10]. 
[17:23:44] [modloading-worker-0/WARN]: Configuration file C:\Users\jeymar.vega\AppData\Roaming\.minecraft\config\veinmining-client.toml is not correct. Correcting
[17:23:44] [modloading-worker-0/WARN]: Incorrect key vein mining was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key vein mining.activationState was corrected from null to its default, STANDING. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key vein mining.activationStateWithoutEnchantment was corrected from null to its default, KEYBINDING. 
[17:23:44] [modloading-worker-0/WARN]: Configuration file C:\Users\jeymar.vega\AppData\Roaming\.minecraft\config\chiselsandbits-client.toml is not correct. Correcting
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.bit-bag was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.bit-bag.invert-durability-bar-indication was corrected from null to its default, false. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.placement was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.placement.render-mode was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.placement.render-mode.success was corrected from null to its default, GHOST_BLOCK_MODEL. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.placement.render-mode.failed was corrected from null to its default, GHOST_BLOCK_MODEL_SOLID_COLOR. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.placement.color was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.placement.color.success was corrected from null to its default, [0.1882352977991104, 0.47058823704719543, 0.7882353067398071, 0.7058823704719543]. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.placement.color.not-fitting was corrected from null to its default, [0.7176470756530762, 0.2549019753932953, 0.054901961237192154, 0.7058823704719543]. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.placement.color.missing-bits-or-space was corrected from null to its default, [1.0, 0.8588235378265381, 0.3450980484485626, 0.7058823704719543]. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.default was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.default.colors was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.default.colors.chiseling was corrected from null to its default, [0.8500000238418579, 0.0, 0.0, 0.6499999761581421]. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.default.colors.placement was corrected from null to its default, [0.0, 0.8500000238418579, 0.0, 0.6499999761581421]. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.renderer was corrected from null to its default, chiselsandbits:default. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.debug was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.debug.enabled was corrected from null to its default, false. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.debug.mutator was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.debug.mutator.colors was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.debug.mutator.colors.chiseling was corrected from null to its default, [0.0, 0.0, 0.8500000238418579, 0.6499999761581421]. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.chiseling-previews.debug.mutator.colors.placement was corrected from null to its default, [0.8500000238418579, 0.8500000238418579, 0.0, 0.6499999761581421]. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.selected-tool-mode-icons was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.selected-tool-mode-icons.renderer was corrected from null to its default, chiselsandbits:group. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.invert-pick-block-behaviour was corrected from null to its default, false. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.clipboard was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.clipboard.size was corrected from null to its default, 64. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.clipboard.add-broken-blocks was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.clipboard.add-picked-blocks was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.patterns was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.patterns.export-path was corrected from null to its default, ./chiselsandbits/patterns. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.caches was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.caches.sizes was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.caches.sizes.bit-storage-content-models was corrected from null to its default, 100. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.caches.sizes.block-models was corrected from null to its default, 10000. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.caches.sizes.block-faces was corrected from null to its default, 1000000. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.caches.sizes.stack-models was corrected from null to its default, 100. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.lighting was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.lighting.extract-lighting-values-from-faces was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.lighting.extract-lighting-values-from-blockstates was corrected from null to its default, false. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.model-building was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key performance.model-building.thread-count was corrected from null to its default, 6. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key gui was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key gui.radial-menu was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key gui.radial-menu.display-mouse-indicator was corrected from null to its default, false. 
[17:23:44] [modloading-worker-0/WARN]: Configuration file C:\Users\jeymar.vega\AppData\Roaming\.minecraft\config\farmersdelight-common.toml is not correct. Correcting
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.enableVanillaCropCrates was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.farmersBuyFDCrops was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.wanderingTraderSellsFDItems was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.richSoilBoostChance was corrected from null to its default, 0.2. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.cuttingBoardFortuneBonus was corrected from null to its default, 0.1. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key settings.canvasSignDarkBackgroundList was corrected from null to its default, [gray, purple, blue, brown, green, red, black]. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key overrides was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key overrides.vanillaSoupExtraEffects was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key overrides.rabbitStewJumpBoost was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key overrides.dispenserUsesToolsOnCuttingBoard was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key overrides.stack_size was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key overrides.stack_size.enableStackableSoupItems was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key overrides.stack_size.soupItemList was corrected from null to its default, [minecraft:mushroom_stew, minecraft:beetroot_soup, minecraft:rabbit_stew]. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key overrides.stack_size.overrideAllSoupItems was corrected from null to its default, false. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.generateFDChestLoot was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.genVillageCompostHeaps was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_cabbages was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_cabbages.genWildCabbages was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_cabbages.chance was corrected from null to its default, 30. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_beetroots was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_beetroots.genWildBeetroots was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_beetroots.chance was corrected from null to its default, 30. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_potatoes was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_potatoes.genWildPotatoes was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_potatoes.chance was corrected from null to its default, 100. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_carrots was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_carrots.genWildCarrots was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_carrots.chance was corrected from null to its default, 120. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_onions was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_onions.genWildOnions was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_onions.chance was corrected from null to its default, 120. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_tomatoes was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_tomatoes.genWildTomatoes was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_tomatoes.chance was corrected from null to its default, 100. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_rice was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_rice.genWildRice was corrected from null to its default, true. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key world.wild_rice.chance was corrected from null to its default, 20. 
[17:23:44] [modloading-worker-0/WARN]: Configuration file C:\Users\jeymar.vega\AppData\Roaming\.minecraft\config\jade-addons.toml is not correct. Correcting
[17:23:44] [modloading-worker-0/WARN]: Incorrect key inventory was corrected from null to its default, SimpleCommentedConfig:{}. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key inventory.sneakShowAmount was corrected from null to its default, 54. 
[17:23:44] [modloading-worker-0/WARN]: Incorrect key inventory.normalShowAmount was corrected from null to its default, 9. 
